episode,return
735,210.0
736,390.0
737,240.0
738,180.0
739,260.0
740,290.0
741,190.0
742,220.0
743,350.0
744,190.0
745,330.0
746,240.0
747,160.0
748,90.0
749,210.0
750,220.0
751,140.0
752,150.0
753,170.0
754,300.0
755,300.0
756,120.0
757,160.0
758,130.0
759,230.0
760,590.0
761,350.0
762,200.0
763,260.0
764,250.0
765,250.0
766,310.0
767,620.0
768,210.0
769,190.0
770,300.0
771,200.0
772,200.0
773,290.0
774,320.0
775,200.0
776,270.0
777,260.0
778,240.0
779,340.0
780,510.0
781,370.0
782,290.0
783,150.0
784,350.0
785,160.0
786,290.0
787,190.0
788,140.0
789,290.0
790,250.0
791,860.0
792,170.0
793,200.0
794,200.0
795,250.0
796,250.0
797,190.0
798,340.0
799,250.0
800,170.0
801,180.0
802,300.0
803,660.0
804,100.0
805,310.0
806,410.0
807,100.0
808,330.0
809,240.0
810,290.0
811,240.0
812,210.0
813,390.0
814,190.0
815,210.0
816,310.0
817,460.0
818,210.0
819,420.0
820,250.0
821,540.0
822,510.0
823,390.0
824,350.0
825,210.0
826,680.0
827,260.0
828,120.0
829,620.0
830,300.0
831,230.0
832,190.0
833,270.0
834,180.0
835,300.0
836,380.0
837,300.0
838,190.0
839,230.0
840,520.0
841,300.0
842,180.0
843,200.0
844,300.0
845,170.0
846,400.0
847,200.0
848,120.0
849,120.0
850,340.0
851,510.0
852,450.0
853,400.0
854,350.0
855,430.0
856,300.0
857,270.0
858,210.0
859,280.0
860,410.0
861,300.0
862,620.0
863,850.0
864,210.0
865,610.0
866,200.0
867,360.0
868,330.0
869,410.0
870,360.0
871,270.0
872,150.0
873,1030.0
874,610.0
875,390.0
876,380.0
877,370.0
878,380.0
879,390.0
880,130.0
881,310.0
882,1050.0
883,140.0
884,200.0
885,350.0
886,240.0
887,200.0
888,390.0
889,320.0
890,520.0
891,460.0
892,270.0
893,190.0
894,220.0
895,200.0
896,210.0
897,520.0
898,700.0
899,180.0
900,220.0
901,250.0
902,360.0
903,390.0
904,300.0
905,250.0
906,400.0
907,230.0
908,210.0
909,690.0
910,140.0
911,530.0
912,270.0
913,300.0
914,610.0
915,370.0
916,190.0
917,540.0
918,650.0
919,280.0
920,340.0
921,350.0
922,1210.0
923,660.0
924,1080.0
925,660.0
926,330.0
927,1000.0
928,510.0
929,370.0
930,270.0
931,240.0
932,640.0
933,190.0
934,280.0
935,620.0
936,300.0
937,620.0
938,270.0
939,560.0
940,350.0
941,330.0
942,500.0
943,560.0
944,220.0
945,640.0
946,260.0
947,480.0
948,190.0
949,720.0
950,210.0
951,390.0
952,300.0
953,340.0
954,200.0
955,900.0
956,1030.0
957,240.0
958,180.0
959,400.0
960,260.0
961,310.0
962,1530.0
963,250.0
964,620.0
965,1120.0
966,220.0
967,740.0
968,280.0
969,530.0
970,180.0
971,1860.0
972,290.0
973,230.0
974,700.0
975,290.0
976,380.0
977,490.0
978,590.0
979,370.0
980,160.0
981,570.0
982,560.0
983,440.0
984,360.0
985,660.0
986,550.0
987,580.0
988,350.0
989,440.0
990,300.0
991,580.0
992,770.0
993,310.0
994,250.0
995,350.0
996,250.0
997,1720.0
998,430.0
999,290.0
1000,290.0
1001,610.0
1002,650.0
1003,120.0
1004,230.0
1005,820.0
1006,530.0
1007,630.0
1008,670.0
1009,220.0
1010,240.0
1011,480.0
1012,450.0
1013,420.0
1014,650.0
1015,540.0
1016,460.0
1017,370.0
1018,450.0
1019,250.0
1020,540.0
1021,340.0
1022,330.0
1023,780.0
1024,240.0
1025,1090.0
1026,430.0
1027,620.0
1028,260.0
1029,460.0
1030,200.0
1031,430.0
1032,850.0
1033,530.0
1034,370.0
1035,200.0
1036,300.0
1037,460.0
1038,970.0
1039,510.0
1040,540.0
1041,210.0
1042,420.0
1043,460.0
1044,300.0
1045,450.0
1046,830.0
1047,350.0
1048,290.0
1049,190.0
1050,810.0
1051,290.0
1052,310.0
1053,160.0
1054,870.0
1055,200.0
1056,1580.0
1057,520.0
1058,430.0
1059,240.0
1060,320.0
1061,290.0
1062,280.0
1063,360.0
1064,680.0
1065,680.0
1066,1170.0
1067,430.0
1068,620.0
1069,470.0
1070,770.0
1071,400.0
1072,480.0
1073,310.0
1074,500.0
1075,250.0
1076,230.0
1077,950.0
1078,620.0
1079,590.0
1080,200.0
1081,340.0
1082,220.0
1083,400.0
1084,250.0
1085,830.0
1086,220.0
1087,250.0
1088,610.0
1089,740.0
1090,1030.0
1091,220.0
1092,640.0
1093,310.0
1094,600.0
1095,630.0
1096,400.0
1097,200.0
1098,300.0
1099,520.0
1100,220.0
1101,180.0
1102,570.0
1103,1190.0
1104,1070.0
1105,360.0
1106,300.0
1107,470.0
1108,280.0
1109,340.0
1110,240.0
1111,570.0
1112,560.0
1113,410.0
1114,670.0
1115,700.0
1116,480.0
1117,190.0
1118,320.0
1119,810.0
1120,470.0
1121,420.0
1122,270.0
1123,410.0
1124,360.0
1125,390.0
1126,310.0
1127,580.0
1128,290.0
1129,520.0
1130,1830.0
1131,360.0
1132,580.0
1133,300.0
1134,350.0
1135,310.0
1136,370.0
1137,220.0
1138,230.0
1139,570.0
1140,250.0
1141,250.0
1142,890.0
1143,370.0
1144,380.0
1145,280.0
1146,310.0
1147,290.0
1148,350.0
1149,260.0
1150,350.0
1151,350.0
1152,340.0
1153,210.0
1154,270.0
1155,300.0
1156,270.0
1157,400.0
1158,410.0
1159,610.0
1160,420.0
1161,230.0
1162,500.0
1163,370.0
1164,380.0
1165,190.0
1166,230.0
1167,450.0
1168,590.0
1169,320.0
1170,300.0
1171,280.0
1172,420.0
1173,390.0
1174,790.0
1175,990.0
1176,500.0
1177,340.0
1178,290.0
1179,310.0
1180,620.0
1181,320.0
1182,480.0
1183,290.0
1184,380.0
1185,590.0
1186,660.0
1187,320.0
1188,310.0
1189,250.0
1190,320.0
1191,620.0
1192,730.0
1193,230.0
1194,500.0
1195,230.0
1196,520.0
1197,1310.0
1198,220.0
1199,220.0
1200,370.0
1201,220.0
1202,300.0
1203,680.0
1204,410.0
1205,520.0
1206,220.0
1207,890.0
1208,330.0
1209,250.0
1210,230.0
1211,290.0
1212,160.0
1213,310.0
1214,90.0
1215,230.0
1216,280.0
1217,360.0
1218,330.0
1219,320.0
1220,310.0
1221,420.0
1222,370.0
1223,570.0
1224,300.0
1225,340.0
1226,220.0
1227,190.0
1228,350.0
1229,190.0
1230,260.0
1231,690.0
1232,380.0
1233,620.0
1234,220.0
1235,750.0
1236,780.0
1237,180.0
1238,380.0
1239,260.0
1240,210.0
1241,340.0
1242,260.0
1243,690.0
1244,450.0
1245,190.0
1246,170.0
1247,580.0
1248,420.0
1249,170.0
1250,350.0
1251,300.0
1252,200.0
1253,400.0
1254,240.0
1255,1870.0
1256,170.0
1257,300.0
1258,390.0
1259,550.0
1260,420.0
1261,320.0
1262,1070.0
1263,110.0
1264,370.0
1265,280.0
1266,420.0
1267,310.0
1268,170.0
1269,910.0
1270,270.0
1271,280.0
1272,330.0
1273,350.0
1274,410.0
1275,280.0
1276,300.0
1277,260.0
1278,690.0
1279,350.0
1280,330.0
1281,240.0
1282,200.0
1283,340.0
1284,350.0
1285,640.0
1286,1130.0
1287,240.0
1288,1910.0
1289,480.0
1290,340.0
1291,1150.0
1292,590.0
1293,330.0
1294,910.0
1295,830.0
1296,140.0
1297,250.0
1298,770.0
1299,300.0
1300,240.0
1301,280.0
1302,300.0
1303,350.0
1304,430.0
1305,280.0
1306,300.0
1307,210.0
1308,320.0
1309,770.0
1310,320.0
1311,430.0
1312,260.0
1313,260.0
1314,250.0
1315,780.0
1316,230.0
1317,690.0
1318,610.0
1319,680.0
1320,700.0
1321,250.0
1322,420.0
1323,680.0
1324,550.0
1325,370.0
1326,720.0
1327,330.0
1328,390.0
1329,220.0
1330,240.0
1331,370.0
1332,450.0
1333,400.0
1334,950.0
1335,250.0
1336,290.0
1337,430.0
1338,770.0
1339,220.0
1340,120.0
1341,300.0
1342,1320.0
1343,890.0
1344,1060.0
1345,310.0
1346,1200.0
1347,220.0
1348,310.0
1349,300.0
1350,190.0
1351,290.0
1352,430.0
1353,550.0
1354,490.0
1355,450.0
1356,1130.0
1357,880.0
1358,560.0
1359,370.0
1360,680.0
1361,300.0
1362,600.0
1363,350.0
1364,210.0
1365,310.0
1366,1210.0
1367,520.0
1368,580.0
1369,360.0
1370,1300.0
1371,430.0
1372,320.0
1373,290.0
1374,410.0
1375,340.0
1376,140.0
1377,170.0
1378,340.0
1379,490.0
1380,330.0
1381,370.0
1382,260.0
1383,390.0
1384,300.0
1385,380.0
1386,240.0
1387,570.0
1388,520.0
1389,630.0
1390,550.0
1391,800.0
1392,280.0
1393,720.0
1394,270.0
1395,700.0
1396,550.0
1397,950.0
1398,790.0
1399,270.0
1400,530.0
1401,620.0
1402,970.0
1403,580.0
1404,440.0
1405,460.0
1406,290.0
1407,1020.0
1408,410.0
1409,790.0
1410,210.0
1411,330.0
1412,760.0
1413,1950.0
1414,170.0
1415,570.0
1416,600.0
1417,240.0
1418,520.0
1419,1240.0
1420,810.0
1421,510.0
1422,1050.0
1423,460.0
1424,310.0
1425,1060.0
1426,170.0
1427,820.0
1428,200.0
1429,570.0
1430,1000.0
1431,280.0
1432,350.0
1433,300.0
1434,510.0
1435,420.0
1436,390.0
1437,340.0
1438,870.0
1439,500.0
1440,800.0
1441,270.0
1442,280.0
1443,410.0
1444,190.0
1445,450.0
1446,280.0
1447,1020.0
1448,240.0
1449,620.0
1450,340.0
1451,400.0
1452,220.0
1453,780.0
1454,280.0
1455,350.0
1456,260.0
1457,620.0
1458,540.0
1459,580.0
1460,430.0
1461,570.0
1462,290.0
1463,560.0
1464,450.0
1465,370.0
1466,570.0
1467,620.0
1468,340.0
1469,440.0
1470,730.0
1471,450.0
1472,710.0
1473,430.0
1474,650.0
1475,610.0
1476,320.0
1477,700.0
1478,580.0
1479,1090.0
1480,490.0
1481,470.0
1482,510.0
1483,1220.0
1484,710.0
1485,1220.0
1486,350.0
1487,920.0
1488,450.0
1489,520.0
1490,220.0
1491,760.0
1492,160.0
1493,1020.0
1494,570.0
1495,1200.0
1496,690.0
1497,510.0
1498,400.0
1499,380.0
1500,630.0
1501,530.0
1502,890.0
1503,740.0
1504,590.0
1505,430.0
1506,450.0
1507,1050.0
1508,1160.0
1509,530.0
1510,540.0
1511,350.0
1512,710.0
1513,280.0
1514,1120.0
1515,570.0
1516,1060.0
1517,450.0
1518,430.0
1519,480.0
1520,1030.0
1521,840.0
1522,310.0
1523,330.0
1524,550.0
1525,410.0
1526,920.0
1527,540.0
1528,530.0
1529,390.0
1530,490.0
1531,440.0
1532,280.0
1533,400.0
1534,350.0
1535,1190.0
1536,640.0
1537,590.0
1538,760.0
1539,400.0
1540,2200.0
1541,550.0
1542,1180.0
1543,560.0
1544,590.0
1545,750.0
1546,650.0
1547,170.0
1548,390.0
1549,400.0
1550,1070.0
1551,490.0
1552,740.0
1553,470.0
1554,530.0
1555,430.0
1556,560.0
1557,680.0
1558,860.0
1559,460.0
1560,860.0
1561,790.0
1562,610.0
1563,1040.0
1564,190.0
1565,740.0
1566,430.0
1567,350.0
1568,670.0
1569,630.0
1570,270.0
1571,220.0
1572,1170.0
1573,390.0
1574,620.0
1575,220.0
1576,370.0
1577,560.0
1578,230.0
1579,210.0
1580,340.0
1581,190.0
1582,340.0
1583,540.0
1584,360.0
1585,680.0
1586,360.0
1587,410.0
1588,220.0
1589,920.0
1590,1710.0
1591,730.0
1592,310.0
1593,640.0
1594,1030.0
1595,540.0
1596,510.0
1597,340.0
1598,1360.0
1599,350.0
1600,280.0
1601,150.0
1602,990.0
1603,490.0
1604,840.0
1605,380.0
1606,290.0
1607,530.0
1608,310.0
1609,220.0
1610,310.0
1611,380.0
1612,1500.0
1613,610.0
1614,280.0
1615,310.0
1616,200.0
1617,230.0
1618,360.0
1619,460.0
1620,540.0
1621,500.0
1622,290.0
1623,160.0
1624,260.0
1625,530.0
1626,250.0
1627,610.0
1628,130.0
1629,490.0
1630,120.0
1631,370.0
1632,250.0
1633,410.0
1634,820.0
1635,1310.0
1636,250.0
1637,550.0
1638,140.0
1639,150.0
1640,550.0
1641,360.0
1642,250.0
1643,290.0
1644,240.0
1645,280.0
1646,140.0
1647,580.0
1648,100.0
1649,230.0
1650,500.0
1651,350.0
1652,420.0
1653,530.0
1654,660.0
1655,180.0
1656,550.0
1657,710.0
1658,260.0
1659,100.0
1660,330.0
1661,120.0
1662,320.0
1663,270.0
1664,380.0
1665,210.0
1666,450.0
1667,250.0
1668,280.0
1669,140.0
1670,450.0
1671,2040.0
1672,360.0
1673,150.0
1674,400.0
1675,240.0
1676,230.0
1677,830.0
1678,1460.0
1679,180.0
1680,340.0
1681,220.0
1682,230.0
1683,330.0
1684,250.0
1685,570.0
1686,290.0
1687,350.0
1688,370.0
1689,320.0
1690,380.0
1691,290.0
1692,1830.0
1693,290.0
1694,310.0
1695,290.0
1696,670.0
1697,260.0
1698,190.0
1699,310.0
1700,630.0
1701,380.0
1702,470.0
1703,300.0
1704,270.0
1705,130.0
1706,250.0
1707,340.0
1708,220.0
1709,1110.0
1710,340.0
1711,320.0
1712,240.0
1713,170.0
1714,310.0
1715,300.0
1716,230.0
1717,360.0
1718,220.0
1719,360.0
1720,390.0
1721,330.0
1722,280.0
1723,280.0
1724,370.0
1725,560.0
1726,350.0
1727,350.0
1728,220.0
1729,590.0
1730,130.0
1731,450.0
1732,320.0
1733,960.0
1734,190.0
1735,980.0
1736,310.0
1737,320.0
1738,260.0
1739,190.0
1740,1240.0
1741,310.0
1742,440.0
1743,300.0
1744,180.0
1745,340.0
1746,420.0
1747,1180.0
1748,250.0
1749,380.0
1750,220.0
1751,580.0
1752,290.0
1753,550.0
1754,590.0
1755,220.0
1756,300.0
1757,150.0
1758,780.0
1759,290.0
1760,250.0
1761,1130.0
1762,130.0
1763,470.0
1764,490.0
1765,270.0
1766,320.0
1767,280.0
1768,340.0
1769,440.0
1770,450.0
1771,240.0
1772,450.0
1773,520.0
1774,240.0
1775,260.0
1776,330.0
1777,230.0
1778,380.0
1779,390.0
1780,1170.0
1781,210.0
1782,1000.0
1783,170.0
1784,350.0
1785,460.0
1786,690.0
1787,190.0
1788,1100.0
1789,770.0
1790,300.0
1791,760.0
1792,380.0
1793,950.0
1794,290.0
1795,530.0
1796,180.0
1797,520.0
1798,560.0
1799,500.0
1800,700.0
1801,280.0
1802,340.0
1803,350.0
1804,360.0
1805,280.0
1806,240.0
1807,700.0
1808,740.0
1809,1340.0
1810,290.0
1811,1280.0
1812,580.0
1813,280.0
1814,200.0
1815,2180.0
1816,440.0
1817,720.0
1818,280.0
1819,830.0
1820,510.0
1821,390.0
1822,380.0
1823,820.0
1824,430.0
1825,680.0
1826,720.0
1827,600.0
1828,180.0
1829,200.0
1830,1140.0
1831,660.0
1832,590.0
1833,630.0
1834,340.0
1835,430.0
1836,590.0
1837,1200.0
1838,260.0
1839,440.0
1840,810.0
1841,320.0
1842,740.0
1843,480.0
1844,1290.0
1845,780.0
1846,600.0
1847,650.0
1848,520.0
1849,280.0
1850,1480.0
1851,400.0
1852,680.0
1853,380.0
1854,460.0
1855,600.0
1856,480.0
1857,210.0
1858,260.0
1859,370.0
1860,440.0
1861,940.0
1862,240.0
1863,650.0
1864,240.0
1865,450.0
1866,610.0
1867,870.0
1868,260.0
1869,410.0
1870,240.0
1871,1100.0
1872,340.0
1873,570.0
1874,540.0
1875,360.0
1876,730.0
1877,370.0
1878,790.0
1879,720.0
1880,380.0
1881,320.0
1882,550.0
1883,510.0
1884,580.0
1885,1140.0
1886,880.0
1887,450.0
1888,2850.0
1889,840.0
1890,530.0
1891,480.0
1892,540.0
1893,940.0
1894,670.0
1895,940.0
1896,930.0
1897,340.0
1898,450.0
1899,480.0
1900,2290.0
1901,900.0
1902,270.0
1903,650.0
1904,1310.0
1905,830.0
1906,420.0
1907,760.0
1908,780.0
1909,1230.0
1910,490.0
1911,500.0
1912,970.0
1913,1190.0
1914,260.0
1915,400.0
1916,620.0
1917,590.0
1918,430.0
1919,1190.0
1920,1590.0
1921,870.0
1922,780.0
1923,250.0
1924,820.0
1925,550.0
1926,810.0
1927,410.0
1928,500.0
1929,620.0
1930,720.0
1931,800.0
1932,1210.0
1933,720.0
1934,500.0
1935,880.0
1936,780.0
1937,570.0
1938,390.0
1939,1060.0
1940,1190.0
1941,600.0
1942,360.0
1943,430.0
1944,920.0
1945,870.0
1946,850.0
1947,1650.0
1948,560.0
1949,1040.0
1950,930.0
1951,880.0
1952,1280.0
1953,630.0
1954,660.0
1955,660.0
1956,930.0
1957,750.0
1958,500.0
1959,1940.0
1960,1240.0
1961,410.0
1962,210.0
1963,490.0
1964,810.0
1965,570.0
1966,580.0
1967,1110.0
1968,1050.0
1969,690.0
1970,710.0
1971,690.0
1972,780.0
1973,830.0
1974,2000.0
1975,810.0
1976,860.0
1977,950.0
1978,740.0
1979,510.0
1980,400.0
1981,810.0
1982,640.0
1983,590.0
1984,670.0
1985,560.0
1986,930.0
1987,1380.0
1988,470.0
1989,1420.0
1990,2060.0
1991,450.0
1992,370.0
1993,1270.0
1994,1200.0
1995,660.0
1996,490.0
1997,1320.0
1998,950.0
1999,570.0
2000,1560.0
2001,630.0
2002,550.0
2003,960.0
2004,770.0
2005,1400.0
2006,350.0
2007,930.0
2008,820.0
2009,840.0
2010,1090.0
2011,810.0
2012,670.0
2013,660.0
2014,1250.0
2015,1390.0
2016,770.0
2017,710.0
2018,950.0
2019,590.0
2020,2100.0
2021,850.0
2022,610.0
2023,1310.0
2024,960.0
2025,370.0
2026,840.0
2027,630.0
2028,400.0
2029,890.0
2030,550.0
2031,1030.0
2032,850.0
2033,760.0
2034,1030.0
2035,1110.0
2036,720.0
2037,1100.0
2038,470.0
2039,360.0
2040,300.0
2041,480.0
2042,650.0
2043,710.0
2044,640.0
2045,590.0
2046,1340.0
2047,820.0
2048,1150.0
2049,1140.0
2050,1250.0
2051,840.0
2052,540.0
2053,650.0
2054,720.0
2055,1790.0
2056,700.0
2057,720.0
2058,700.0
2059,380.0
2060,760.0
2061,690.0
2062,570.0
2063,580.0
2064,680.0
2065,950.0
2066,960.0
2067,220.0
2068,360.0
2069,1480.0
2070,1300.0
2071,780.0
2072,720.0
2073,670.0
2074,300.0
2075,560.0
2076,670.0
2077,810.0
2078,770.0
2079,1250.0
2080,250.0
2081,660.0
2082,710.0
2083,760.0
2084,860.0
2085,790.0
2086,1360.0
2087,1030.0
2088,1490.0
2089,340.0
2090,920.0
2091,810.0
2092,870.0
2093,610.0
2094,1260.0
2095,1420.0
2096,790.0
2097,760.0
2098,940.0
2099,850.0
2100,820.0
2101,920.0
2102,1380.0
2103,1650.0
2104,490.0
2105,320.0
2106,530.0
2107,670.0
2108,730.0
2109,380.0
2110,940.0
2111,950.0
2112,290.0
2113,750.0
2114,1000.0
2115,660.0
2116,650.0
2117,500.0
2118,430.0
2119,1250.0
2120,740.0
2121,1710.0
