episode,return
230,150.0
231,150.0
232,260.0
233,190.0
234,260.0
235,130.0
236,350.0
237,230.0
238,240.0
239,290.0
240,390.0
241,280.0
242,160.0
243,290.0
244,220.0
245,190.0
246,260.0
247,220.0
248,210.0
249,280.0
250,260.0
251,170.0
252,290.0
253,180.0
254,200.0
255,190.0
256,180.0
257,310.0
258,540.0
259,340.0
260,260.0
261,120.0
262,160.0
263,220.0
264,290.0
265,180.0
266,130.0
267,290.0
268,180.0
269,620.0
270,250.0
271,250.0
272,280.0
273,180.0
274,210.0
275,390.0
276,210.0
277,160.0
278,60.0
279,240.0
280,170.0
281,140.0
282,210.0
283,240.0
284,260.0
285,220.0
286,250.0
287,400.0
288,310.0
289,170.0
290,610.0
291,300.0
292,200.0
293,150.0
294,180.0
295,310.0
296,180.0
297,200.0
298,200.0
299,270.0
300,230.0
301,250.0
302,210.0
303,290.0
304,670.0
305,220.0
306,160.0
307,570.0
308,190.0
309,180.0
310,270.0
311,180.0
312,170.0
313,210.0
314,300.0
315,240.0
316,190.0
317,210.0
318,120.0
319,560.0
320,240.0
321,420.0
322,320.0
323,90.0
324,580.0
325,140.0
326,190.0
327,260.0
328,410.0
329,130.0
330,80.0
331,360.0
332,280.0
333,420.0
334,560.0
335,400.0
336,240.0
337,300.0
338,190.0
339,440.0
340,290.0
341,230.0
342,260.0
343,160.0
344,170.0
345,290.0
346,150.0
347,380.0
348,320.0
349,150.0
350,220.0
351,450.0
352,250.0
353,210.0
354,350.0
355,180.0
356,260.0
357,320.0
358,290.0
359,340.0
360,1100.0
361,330.0
362,260.0
363,190.0
364,150.0
365,210.0
366,270.0
367,210.0
368,190.0
369,190.0
370,180.0
371,230.0
372,220.0
373,280.0
374,310.0
375,400.0
376,270.0
377,240.0
378,230.0
379,110.0
380,190.0
381,150.0
382,260.0
383,230.0
384,170.0
385,280.0
386,230.0
387,290.0
388,100.0
389,220.0
390,210.0
391,210.0
392,210.0
393,210.0
394,330.0
395,230.0
396,140.0
397,500.0
398,370.0
399,350.0
400,490.0
401,240.0
402,250.0
403,480.0
404,290.0
405,160.0
406,270.0
407,360.0
408,140.0
409,540.0
410,280.0
411,280.0
412,240.0
413,1040.0
414,250.0
415,260.0
416,210.0
417,220.0
418,560.0
419,150.0
420,300.0
421,230.0
422,150.0
423,130.0
424,360.0
425,210.0
426,290.0
427,310.0
428,450.0
429,230.0
430,220.0
431,160.0
432,280.0
433,200.0
434,280.0
435,170.0
436,340.0
437,200.0
438,220.0
439,330.0
440,290.0
441,220.0
442,220.0
443,150.0
444,140.0
445,240.0
446,590.0
447,280.0
448,270.0
449,310.0
450,260.0
451,230.0
452,150.0
453,190.0
454,190.0
455,320.0
456,320.0
457,320.0
458,350.0
459,350.0
460,230.0
461,220.0
462,280.0
463,580.0
464,300.0
465,210.0
466,150.0
467,150.0
468,120.0
469,250.0
470,450.0
471,110.0
472,220.0
473,220.0
474,240.0
475,380.0
476,300.0
477,220.0
478,290.0
479,220.0
480,320.0
481,170.0
482,220.0
483,280.0
484,400.0
485,230.0
486,420.0
487,220.0
488,270.0
489,230.0
490,200.0
491,140.0
492,240.0
493,270.0
494,240.0
495,90.0
496,430.0
497,170.0
498,300.0
499,180.0
500,240.0
501,290.0
502,300.0
503,410.0
504,340.0
505,390.0
506,720.0
507,240.0
508,190.0
509,700.0
510,170.0
511,240.0
512,270.0
513,170.0
514,330.0
515,420.0
516,350.0
517,170.0
518,150.0
519,150.0
520,120.0
521,160.0
522,230.0
523,220.0
524,100.0
525,260.0
526,210.0
527,600.0
528,230.0
529,220.0
530,280.0
531,180.0
532,220.0
533,250.0
534,250.0
535,310.0
536,110.0
537,260.0
538,270.0
539,240.0
540,280.0
541,320.0
542,250.0
543,430.0
544,640.0
545,260.0
546,190.0
547,260.0
548,390.0
549,400.0
550,350.0
551,130.0
552,490.0
553,190.0
554,300.0
555,260.0
556,210.0
557,180.0
558,950.0
559,160.0
560,210.0
561,270.0
562,200.0
563,200.0
564,400.0
565,290.0
566,120.0
567,280.0
568,300.0
569,80.0
570,480.0
571,240.0
572,240.0
573,280.0
574,240.0
575,360.0
576,370.0
577,300.0
578,410.0
579,190.0
580,290.0
581,220.0
582,230.0
583,320.0
584,110.0
585,190.0
586,390.0
587,260.0
588,210.0
589,350.0
590,260.0
591,200.0
592,230.0
593,230.0
594,210.0
595,300.0
596,360.0
597,230.0
598,560.0
599,1030.0
600,460.0
601,150.0
602,210.0
603,220.0
604,200.0
605,190.0
606,260.0
607,250.0
608,260.0
609,240.0
610,400.0
611,220.0
612,330.0
613,220.0
614,360.0
615,310.0
616,390.0
617,140.0
618,270.0
619,200.0
620,350.0
621,230.0
622,440.0
623,210.0
624,220.0
625,300.0
626,370.0
627,290.0
628,340.0
629,260.0
630,300.0
631,210.0
632,230.0
633,580.0
634,400.0
635,260.0
636,110.0
637,270.0
638,110.0
639,160.0
640,230.0
641,270.0
642,680.0
643,250.0
644,260.0
645,210.0
646,180.0
647,230.0
648,330.0
649,230.0
650,290.0
651,180.0
652,300.0
653,270.0
654,200.0
655,240.0
656,240.0
657,130.0
658,330.0
659,190.0
660,240.0
661,250.0
662,140.0
663,140.0
664,290.0
665,1020.0
666,320.0
667,150.0
668,250.0
669,180.0
670,210.0
671,350.0
672,480.0
673,200.0
674,190.0
675,340.0
676,130.0
677,300.0
678,220.0
679,150.0
680,200.0
681,250.0
682,200.0
683,490.0
684,210.0
685,190.0
686,330.0
687,390.0
688,320.0
689,300.0
690,350.0
691,250.0
692,380.0
693,240.0
694,160.0
695,260.0
696,540.0
697,250.0
698,200.0
699,230.0
700,400.0
701,280.0
702,280.0
703,250.0
704,130.0
705,250.0
706,420.0
707,250.0
708,200.0
709,1110.0
710,430.0
711,360.0
712,300.0
713,310.0
714,220.0
715,210.0
716,260.0
717,590.0
718,180.0
719,150.0
720,220.0
721,330.0
722,280.0
723,200.0
724,350.0
725,220.0
726,510.0
727,340.0
728,350.0
729,220.0
730,900.0
731,560.0
732,250.0
733,330.0
734,570.0
735,550.0
736,290.0
737,690.0
738,280.0
739,250.0
740,280.0
741,400.0
742,210.0
743,190.0
744,390.0
745,220.0
746,250.0
747,210.0
748,230.0
749,270.0
750,340.0
751,90.0
752,470.0
753,210.0
754,540.0
755,270.0
756,290.0
757,350.0
758,260.0
759,300.0
760,180.0
761,230.0
762,1030.0
763,380.0
764,240.0
765,230.0
766,220.0
767,220.0
768,140.0
769,270.0
770,310.0
771,170.0
772,200.0
773,170.0
774,370.0
775,190.0
776,220.0
777,240.0
778,640.0
779,440.0
780,260.0
781,250.0
782,280.0
783,190.0
784,290.0
785,180.0
786,350.0
787,530.0
788,140.0
789,320.0
790,200.0
791,280.0
792,310.0
793,180.0
794,110.0
795,200.0
796,150.0
797,180.0
798,310.0
799,200.0
800,240.0
801,550.0
802,250.0
803,90.0
804,150.0
805,270.0
806,170.0
807,210.0
808,210.0
809,230.0
810,350.0
811,250.0
812,200.0
813,320.0
814,220.0
815,250.0
816,640.0
817,280.0
818,390.0
819,290.0
820,460.0
821,210.0
822,370.0
823,470.0
824,340.0
825,270.0
826,200.0
827,300.0
828,470.0
829,260.0
830,150.0
831,230.0
832,270.0
833,430.0
834,250.0
835,230.0
836,230.0
837,230.0
838,250.0
839,180.0
840,350.0
841,160.0
842,130.0
843,170.0
844,200.0
845,310.0
846,250.0
847,170.0
848,360.0
849,160.0
850,110.0
851,240.0
852,270.0
853,330.0
854,140.0
855,260.0
856,260.0
857,210.0
858,340.0
859,320.0
860,170.0
861,170.0
862,160.0
863,260.0
864,150.0
865,160.0
866,270.0
867,980.0
868,290.0
869,230.0
870,340.0
871,210.0
872,210.0
873,160.0
874,200.0
875,190.0
876,270.0
877,250.0
878,170.0
879,340.0
880,490.0
881,200.0
882,150.0
883,240.0
884,380.0
885,110.0
886,170.0
887,240.0
888,160.0
889,120.0
890,110.0
891,150.0
892,240.0
893,270.0
894,480.0
895,320.0
896,340.0
897,400.0
898,260.0
899,200.0
900,180.0
901,280.0
902,150.0
903,380.0
904,170.0
905,440.0
906,230.0
907,180.0
908,210.0
909,290.0
910,110.0
911,180.0
912,230.0
913,450.0
914,180.0
915,260.0
916,240.0
917,160.0
918,360.0
919,310.0
920,550.0
921,200.0
922,170.0
923,200.0
924,210.0
925,190.0
926,180.0
927,160.0
928,250.0
929,200.0
930,190.0
931,240.0
932,200.0
933,240.0
934,320.0
935,610.0
936,320.0
937,200.0
938,210.0
939,180.0
940,210.0
941,170.0
942,200.0
943,170.0
944,190.0
945,130.0
946,140.0
947,1010.0
948,240.0
949,510.0
950,250.0
951,250.0
952,260.0
953,280.0
954,210.0
955,300.0
956,1100.0
957,250.0
958,200.0
959,290.0
960,340.0
961,110.0
962,190.0
963,170.0
964,240.0
965,240.0
966,240.0
967,170.0
968,180.0
969,120.0
970,740.0
971,260.0
972,320.0
973,190.0
974,540.0
975,220.0
976,250.0
977,270.0
978,140.0
979,180.0
980,210.0
981,290.0
982,240.0
983,1260.0
984,270.0
985,130.0
986,220.0
987,290.0
988,440.0
989,160.0
990,210.0
991,300.0
992,370.0
993,80.0
994,240.0
995,230.0
996,120.0
997,190.0
998,220.0
999,310.0
1000,250.0
1001,120.0
1002,240.0
1003,230.0
1004,350.0
1005,240.0
1006,220.0
1007,560.0
1008,280.0
1009,160.0
1010,270.0
1011,230.0
1012,520.0
1013,210.0
1014,280.0
1015,200.0
1016,550.0
1017,190.0
1018,260.0
1019,630.0
1020,190.0
1021,100.0
1022,240.0
1023,280.0
1024,310.0
1025,370.0
1026,200.0
1027,200.0
1028,180.0
1029,260.0
1030,220.0
1031,230.0
1032,200.0
1033,270.0
1034,120.0
1035,210.0
1036,260.0
1037,180.0
1038,320.0
1039,360.0
1040,230.0
1041,350.0
1042,270.0
1043,650.0
1044,410.0
1045,140.0
1046,330.0
1047,240.0
1048,290.0
1049,350.0
1050,200.0
1051,110.0
1052,190.0
1053,160.0
1054,250.0
1055,200.0
1056,150.0
1057,240.0
1058,230.0
1059,170.0
1060,150.0
1061,530.0
1062,1090.0
1063,250.0
1064,270.0
1065,250.0
1066,200.0
1067,170.0
1068,370.0
1069,230.0
1070,260.0
1071,250.0
1072,270.0
1073,600.0
1074,290.0
1075,240.0
1076,360.0
1077,1090.0
1078,610.0
1079,250.0
1080,1000.0
1081,210.0
1082,220.0
1083,250.0
1084,310.0
1085,120.0
1086,170.0
1087,730.0
1088,300.0
1089,190.0
1090,310.0
1091,290.0
1092,150.0
1093,140.0
1094,230.0
1095,140.0
1096,290.0
1097,330.0
1098,290.0
1099,170.0
1100,160.0
1101,260.0
1102,190.0
1103,240.0
1104,290.0
1105,160.0
1106,340.0
1107,140.0
1108,250.0
1109,100.0
1110,230.0
1111,210.0
1112,200.0
1113,230.0
1114,270.0
1115,220.0
1116,840.0
1117,320.0
1118,190.0
1119,410.0
1120,160.0
1121,230.0
1122,400.0
1123,310.0
1124,130.0
1125,200.0
1126,150.0
1127,240.0
1128,360.0
1129,500.0
1130,950.0
1131,310.0
1132,430.0
1133,170.0
1134,200.0
1135,190.0
1136,960.0
1137,280.0
1138,160.0
1139,590.0
1140,490.0
1141,130.0
1142,260.0
1143,250.0
1144,330.0
1145,310.0
1146,110.0
1147,250.0
1148,170.0
1149,560.0
1150,220.0
1151,310.0
1152,220.0
1153,280.0
1154,240.0
1155,250.0
1156,300.0
1157,360.0
1158,440.0
1159,160.0
1160,120.0
1161,260.0
1162,210.0
1163,1110.0
1164,230.0
1165,400.0
1166,190.0
1167,240.0
1168,400.0
1169,240.0
1170,370.0
1171,1200.0
1172,270.0
1173,320.0
1174,140.0
1175,170.0
1176,240.0
1177,240.0
1178,270.0
1179,230.0
1180,420.0
1181,220.0
1182,310.0
1183,230.0
1184,250.0
1185,310.0
1186,200.0
1187,360.0
1188,570.0
1189,140.0
1190,530.0
1191,160.0
1192,170.0
1193,140.0
1194,180.0
1195,270.0
1196,300.0
1197,270.0
1198,230.0
1199,370.0
1200,190.0
1201,930.0
1202,360.0
1203,280.0
1204,300.0
1205,150.0
1206,150.0
1207,190.0
1208,200.0
1209,160.0
1210,130.0
1211,540.0
1212,120.0
1213,260.0
1214,220.0
1215,370.0
1216,240.0
1217,410.0
1218,160.0
1219,390.0
1220,340.0
1221,230.0
1222,260.0
1223,140.0
1224,240.0
1225,210.0
1226,160.0
1227,240.0
1228,240.0
1229,150.0
1230,510.0
1231,380.0
1232,250.0
1233,210.0
1234,350.0
1235,180.0
1236,190.0
1237,190.0
1238,210.0
1239,230.0
1240,170.0
1241,90.0
1242,270.0
1243,190.0
1244,270.0
1245,70.0
1246,170.0
1247,330.0
1248,320.0
1249,250.0
1250,320.0
1251,270.0
1252,190.0
1253,100.0
1254,190.0
1255,240.0
1256,170.0
1257,170.0
1258,200.0
1259,240.0
1260,200.0
1261,150.0
1262,450.0
1263,560.0
1264,630.0
1265,650.0
1266,340.0
1267,260.0
1268,290.0
1269,260.0
1270,480.0
1271,500.0
1272,230.0
1273,170.0
1274,200.0
1275,150.0
1276,250.0
1277,200.0
1278,140.0
1279,260.0
1280,310.0
1281,300.0
1282,270.0
1283,330.0
1284,280.0
1285,760.0
1286,180.0
1287,140.0
1288,210.0
1289,190.0
1290,140.0
1291,310.0
1292,220.0
1293,430.0
1294,1080.0
1295,250.0
1296,320.0
1297,220.0
1298,200.0
1299,430.0
1300,170.0
1301,220.0
1302,70.0
1303,180.0
1304,260.0
1305,260.0
1306,290.0
1307,240.0
1308,310.0
1309,230.0
1310,230.0
1311,180.0
1312,1260.0
1313,130.0
1314,260.0
1315,360.0
1316,550.0
1317,180.0
1318,110.0
1319,150.0
1320,130.0
1321,1290.0
1322,970.0
1323,290.0
1324,170.0
1325,280.0
1326,240.0
1327,130.0
1328,220.0
1329,350.0
1330,150.0
1331,150.0
1332,220.0
1333,160.0
1334,300.0
1335,170.0
1336,380.0
1337,380.0
1338,130.0
1339,190.0
1340,190.0
1341,110.0
1342,370.0
1343,230.0
1344,290.0
1345,390.0
1346,180.0
1347,110.0
1348,190.0
1349,180.0
1350,120.0
1351,190.0
1352,100.0
1353,390.0
1354,180.0
1355,230.0
1356,240.0
1357,380.0
1358,500.0
1359,360.0
1360,200.0
1361,230.0
1362,300.0
1363,230.0
1364,160.0
1365,400.0
1366,840.0
1367,140.0
1368,460.0
1369,190.0
1370,280.0
1371,160.0
1372,430.0
1373,180.0
1374,230.0
1375,260.0
1376,330.0
1377,170.0
1378,120.0
1379,220.0
1380,130.0
1381,250.0
1382,160.0
1383,300.0
1384,150.0
1385,130.0
1386,310.0
1387,160.0
1388,210.0
1389,220.0
1390,760.0
1391,200.0
1392,230.0
1393,220.0
1394,280.0
1395,280.0
1396,180.0
1397,170.0
1398,270.0
1399,160.0
1400,380.0
1401,180.0
1402,220.0
1403,130.0
1404,350.0
1405,600.0
1406,370.0
1407,250.0
1408,210.0
1409,160.0
1410,210.0
1411,380.0
1412,230.0
1413,170.0
1414,190.0
1415,220.0
1416,300.0
1417,210.0
1418,280.0
1419,510.0
1420,190.0
1421,290.0
1422,110.0
1423,150.0
1424,260.0
1425,570.0
1426,140.0
1427,170.0
1428,550.0
1429,270.0
1430,250.0
1431,230.0
1432,620.0
1433,160.0
1434,210.0
1435,170.0
1436,240.0
1437,220.0
1438,240.0
1439,250.0
1440,380.0
1441,220.0
1442,150.0
1443,220.0
1444,250.0
1445,230.0
1446,240.0
1447,250.0
1448,190.0
1449,110.0
1450,920.0
1451,620.0
1452,410.0
1453,530.0
1454,290.0
1455,240.0
1456,270.0
1457,200.0
1458,240.0
1459,200.0
1460,310.0
1461,250.0
1462,260.0
1463,340.0
1464,240.0
1465,190.0
1466,130.0
1467,260.0
1468,190.0
1469,310.0
1470,220.0
1471,260.0
1472,240.0
1473,240.0
1474,150.0
1475,270.0
1476,210.0
1477,240.0
1478,230.0
1479,220.0
1480,180.0
1481,240.0
1482,250.0
1483,300.0
1484,290.0
1485,350.0
1486,210.0
1487,220.0
1488,170.0
1489,780.0
1490,160.0
1491,250.0
1492,180.0
1493,430.0
1494,150.0
1495,930.0
1496,170.0
1497,130.0
1498,250.0
1499,210.0
1500,270.0
1501,1750.0
1502,220.0
1503,100.0
1504,170.0
1505,310.0
1506,220.0
1507,250.0
1508,230.0
1509,190.0
1510,300.0
1511,250.0
1512,520.0
1513,320.0
1514,230.0
1515,210.0
1516,280.0
1517,290.0
1518,270.0
1519,320.0
1520,210.0
1521,160.0
1522,210.0
1523,850.0
1524,260.0
1525,350.0
1526,190.0
1527,120.0
1528,310.0
1529,360.0
1530,280.0
1531,120.0
1532,430.0
1533,150.0
1534,210.0
1535,140.0
1536,320.0
1537,220.0
1538,240.0
1539,220.0
1540,260.0
1541,190.0
1542,120.0
1543,210.0
1544,320.0
1545,430.0
1546,170.0
1547,280.0
1548,170.0
1549,290.0
1550,110.0
1551,290.0
1552,220.0
1553,180.0
1554,240.0
1555,250.0
1556,250.0
1557,200.0
1558,310.0
1559,180.0
1560,300.0
1561,130.0
1562,140.0
1563,860.0
1564,300.0
1565,220.0
1566,250.0
1567,150.0
1568,410.0
1569,330.0
1570,560.0
1571,360.0
1572,270.0
1573,160.0
1574,290.0
1575,560.0
1576,230.0
1577,230.0
1578,280.0
1579,200.0
1580,260.0
1581,320.0
1582,560.0
1583,350.0
1584,230.0
1585,160.0
1586,280.0
1587,80.0
1588,260.0
1589,110.0
1590,170.0
1591,140.0
1592,190.0
1593,300.0
1594,620.0
1595,230.0
1596,260.0
1597,160.0
1598,520.0
1599,170.0
1600,160.0
1601,210.0
1602,160.0
1603,150.0
1604,260.0
1605,310.0
1606,310.0
1607,230.0
1608,230.0
1609,100.0
1610,460.0
1611,360.0
1612,210.0
1613,300.0
1614,230.0
1615,560.0
1616,380.0
1617,330.0
1618,230.0
1619,200.0
1620,260.0
1621,220.0
1622,150.0
1623,240.0
1624,180.0
1625,200.0
1626,190.0
1627,510.0
1628,160.0
1629,160.0
1630,230.0
1631,200.0
1632,170.0
1633,270.0
1634,250.0
1635,310.0
1636,1100.0
1637,310.0
1638,220.0
1639,170.0
1640,180.0
1641,220.0
1642,250.0
1643,340.0
1644,240.0
1645,330.0
1646,220.0
1647,260.0
1648,170.0
1649,270.0
1650,150.0
1651,240.0
1652,340.0
1653,230.0
1654,580.0
1655,210.0
1656,320.0
1657,240.0
1658,210.0
1659,140.0
1660,290.0
1661,190.0
1662,120.0
1663,240.0
1664,350.0
1665,190.0
1666,340.0
1667,130.0
1668,190.0
1669,190.0
1670,290.0
1671,230.0
1672,290.0
1673,380.0
1674,430.0
1675,190.0
1676,390.0
1677,250.0
1678,270.0
1679,280.0
1680,380.0
1681,490.0
1682,190.0
1683,1000.0
1684,290.0
1685,430.0
1686,220.0
1687,200.0
1688,170.0
1689,200.0
1690,310.0
1691,440.0
1692,540.0
1693,330.0
1694,180.0
1695,310.0
1696,190.0
1697,290.0
1698,120.0
1699,660.0
1700,210.0
1701,260.0
1702,320.0
1703,290.0
1704,270.0
1705,190.0
1706,310.0
1707,170.0
1708,190.0
1709,180.0
1710,120.0
1711,80.0
1712,310.0
1713,310.0
1714,750.0
1715,280.0
1716,220.0
1717,260.0
1718,320.0
1719,290.0
1720,320.0
1721,160.0
1722,250.0
1723,350.0
1724,230.0
1725,220.0
1726,220.0
1727,210.0
1728,680.0
1729,330.0
1730,170.0
1731,210.0
1732,210.0
1733,220.0
1734,500.0
1735,210.0
1736,200.0
1737,160.0
1738,260.0
1739,400.0
1740,220.0
1741,240.0
1742,510.0
1743,300.0
1744,220.0
1745,540.0
1746,330.0
1747,250.0
1748,150.0
1749,390.0
1750,330.0
1751,290.0
1752,520.0
1753,70.0
1754,180.0
1755,190.0
1756,130.0
1757,210.0
1758,210.0
1759,180.0
1760,240.0
1761,580.0
1762,150.0
1763,270.0
1764,250.0
1765,180.0
1766,240.0
1767,350.0
1768,1990.0
1769,140.0
1770,200.0
1771,1000.0
1772,100.0
1773,110.0
1774,170.0
1775,390.0
1776,410.0
1777,210.0
1778,200.0
1779,400.0
1780,370.0
1781,190.0
1782,270.0
1783,160.0
1784,200.0
1785,140.0
1786,430.0
1787,220.0
1788,270.0
1789,220.0
1790,610.0
1791,160.0
1792,130.0
1793,230.0
1794,370.0
1795,220.0
1796,380.0
1797,280.0
1798,170.0
1799,310.0
1800,210.0
1801,250.0
1802,140.0
1803,250.0
1804,160.0
1805,190.0
1806,110.0
1807,270.0
1808,230.0
1809,120.0
1810,210.0
1811,1830.0
1812,340.0
1813,310.0
1814,190.0
1815,1180.0
1816,200.0
1817,200.0
1818,150.0
1819,140.0
1820,280.0
1821,970.0
1822,130.0
1823,410.0
1824,200.0
1825,230.0
1826,300.0
1827,190.0
1828,220.0
1829,250.0
1830,220.0
1831,270.0
1832,290.0
1833,230.0
1834,380.0
1835,230.0
1836,480.0
1837,330.0
1838,860.0
1839,350.0
1840,90.0
1841,420.0
1842,90.0
1843,350.0
1844,210.0
1845,310.0
1846,260.0
1847,450.0
1848,690.0
1849,750.0
1850,270.0
1851,190.0
1852,970.0
1853,140.0
1854,180.0
1855,170.0
1856,270.0
1857,320.0
1858,400.0
1859,420.0
1860,900.0
1861,290.0
1862,300.0
1863,190.0
1864,230.0
1865,240.0
1866,340.0
1867,210.0
1868,540.0
1869,340.0
1870,140.0
1871,130.0
1872,530.0
1873,480.0
1874,110.0
1875,150.0
1876,160.0
1877,180.0
1878,320.0
1879,260.0
1880,160.0
1881,120.0
1882,150.0
1883,290.0
1884,190.0
1885,180.0
1886,400.0
1887,310.0
1888,230.0
1889,220.0
1890,340.0
1891,290.0
1892,140.0
1893,1030.0
1894,170.0
1895,240.0
1896,410.0
1897,160.0
1898,210.0
1899,160.0
1900,180.0
1901,430.0
1902,90.0
1903,270.0
1904,260.0
1905,210.0
1906,270.0
1907,260.0
1908,280.0
1909,280.0
1910,240.0
1911,1020.0
1912,830.0
1913,280.0
1914,530.0
1915,340.0
1916,220.0
1917,340.0
1918,200.0
1919,130.0
1920,300.0
1921,230.0
1922,150.0
1923,350.0
1924,170.0
1925,200.0
1926,270.0
1927,260.0
1928,230.0
1929,550.0
1930,180.0
1931,120.0
1932,210.0
1933,230.0
1934,760.0
1935,110.0
1936,250.0
1937,670.0
1938,600.0
1939,260.0
1940,120.0
1941,220.0
1942,270.0
1943,250.0
1944,330.0
1945,640.0
1946,250.0
1947,170.0
1948,360.0
1949,270.0
1950,340.0
1951,220.0
1952,270.0
1953,310.0
1954,200.0
1955,210.0
1956,370.0
1957,180.0
1958,230.0
1959,670.0
1960,960.0
1961,480.0
1962,250.0
1963,310.0
1964,190.0
1965,220.0
1966,230.0
1967,510.0
1968,550.0
1969,270.0
1970,330.0
1971,240.0
1972,160.0
1973,210.0
1974,310.0
1975,230.0
1976,590.0
1977,260.0
1978,250.0
1979,300.0
1980,270.0
1981,120.0
1982,160.0
1983,280.0
1984,360.0
1985,340.0
1986,200.0
1987,260.0
1988,260.0
1989,250.0
1990,250.0
1991,250.0
1992,400.0
1993,480.0
1994,600.0
1995,400.0
1996,220.0
1997,240.0
1998,480.0
1999,180.0
2000,230.0
2001,270.0
2002,380.0
2003,140.0
2004,120.0
2005,410.0
2006,230.0
2007,230.0
2008,280.0
2009,320.0
2010,220.0
2011,210.0
2012,180.0
2013,180.0
2014,510.0
2015,260.0
2016,230.0
2017,240.0
2018,270.0
2019,360.0
2020,320.0
2021,280.0
2022,180.0
2023,260.0
2024,230.0
2025,130.0
2026,150.0
2027,90.0
2028,180.0
2029,260.0
2030,150.0
2031,160.0
2032,120.0
2033,290.0
2034,230.0
2035,490.0
2036,390.0
2037,350.0
2038,240.0
2039,330.0
2040,500.0
2041,170.0
2042,190.0
2043,260.0
2044,120.0
2045,660.0
2046,560.0
2047,270.0
2048,410.0
2049,170.0
2050,330.0
2051,230.0
2052,870.0
2053,270.0
2054,260.0
2055,270.0
2056,290.0
2057,160.0
2058,190.0
2059,270.0
2060,180.0
2061,330.0
2062,930.0
2063,240.0
2064,280.0
2065,180.0
2066,250.0
2067,170.0
2068,510.0
2069,440.0
2070,370.0
2071,290.0
2072,280.0
2073,200.0
2074,230.0
2075,340.0
2076,340.0
2077,210.0
2078,180.0
2079,240.0
2080,210.0
2081,300.0
2082,1170.0
2083,130.0
2084,500.0
2085,300.0
2086,330.0
2087,100.0
2088,360.0
2089,260.0
2090,150.0
2091,160.0
2092,120.0
2093,230.0
2094,290.0
2095,170.0
2096,220.0
2097,620.0
2098,380.0
2099,280.0
2100,230.0
2101,400.0
2102,1300.0
2103,320.0
2104,440.0
2105,250.0
2106,200.0
2107,300.0
2108,340.0
2109,240.0
2110,340.0
2111,160.0
2112,2130.0
2113,300.0
2114,170.0
2115,260.0
2116,260.0
2117,460.0
2118,230.0
2119,650.0
2120,350.0
2121,260.0
2122,850.0
2123,320.0
2124,230.0
2125,360.0
2126,140.0
2127,330.0
2128,300.0
2129,210.0
2130,160.0
2131,530.0
2132,210.0
2133,330.0
2134,1200.0
2135,250.0
2136,150.0
