episode,qmax
322,42.717430114746094
323,38.92196273803711
324,43.740665435791016
325,40.02425003051758
326,40.23512649536133
327,38.20221710205078
328,39.759918212890625
329,37.72735595703125
330,38.59467315673828
331,42.014671325683594
332,41.66880416870117
333,39.25929260253906
334,40.52818298339844
335,38.16200256347656
336,41.95361328125
337,39.85924530029297
338,40.0623664855957
339,40.14213562011719
340,39.66756057739258
341,38.90937423706055
342,40.46315383911133
343,40.31070327758789
344,36.92914962768555
345,39.7988166809082
346,41.76002883911133
347,40.7575798034668
348,41.485435485839844
349,40.603919982910156
350,39.9907112121582
351,40.2657356262207
352,40.52323913574219
353,40.292823791503906
354,39.19090270996094
355,40.47522735595703
356,42.805908203125
357,40.44253158569336
358,41.312461853027344
359,41.567138671875
360,41.76591110229492
361,42.987266540527344
362,40.268798828125
363,40.52485656738281
364,40.87660598754883
365,41.8668098449707
366,43.12778091430664
367,40.69524002075195
368,40.03709411621094
369,40.0761604309082
370,41.6384162902832
371,40.95136260986328
372,45.974952697753906
373,42.6733512878418
374,41.418880462646484
375,42.25288391113281
376,40.682064056396484
377,40.295711517333984
378,43.24110412597656
379,41.23175811767578
380,41.62663650512695
381,42.036617279052734
382,43.407310485839844
383,43.181541442871094
384,42.893741607666016
385,43.63454055786133
386,40.454505920410156
387,45.128047943115234
388,41.09300231933594
389,40.44761657714844
390,43.24462890625
391,39.859371185302734
392,42.96564483642578
393,42.22550964355469
394,41.2939567565918
395,40.4507942199707
396,42.0352783203125
397,41.73648452758789
398,41.44925308227539
399,41.257266998291016
400,44.672279357910156
401,43.758148193359375
402,44.227012634277344
403,43.48215103149414
404,41.285945892333984
405,41.329010009765625
406,42.71097183227539
407,44.02751159667969
408,41.6235237121582
409,42.52210998535156
410,41.74864959716797
411,42.858184814453125
412,42.258487701416016
413,42.51056671142578
414,41.88520812988281
415,46.363731384277344
416,42.51713943481445
417,41.927581787109375
418,49.30208969116211
419,46.860923767089844
420,41.606788635253906
421,40.763648986816406
422,42.62265396118164
423,41.624534606933594
424,43.549346923828125
425,40.463905334472656
426,43.522247314453125
427,41.443302154541016
428,45.215702056884766
429,41.63190841674805
430,42.143741607666016
431,42.11311340332031
432,43.59028244018555
433,43.637393951416016
434,43.10916519165039
435,43.47798156738281
436,42.90010452270508
437,43.757991790771484
438,41.950809478759766
439,43.405731201171875
440,43.870365142822266
441,41.26165008544922
442,42.5716667175293
443,42.9898567199707
444,42.552101135253906
445,46.55120086669922
446,42.110626220703125
447,40.43820571899414
448,44.771278381347656
449,41.3284797668457
450,44.10521697998047
451,43.362548828125
452,42.87861633300781
453,41.89107131958008
454,42.15007781982422
455,44.68107604980469
456,42.321502685546875
457,41.655303955078125
458,43.92639923095703
459,43.47428894042969
460,41.57295227050781
461,45.50273132324219
462,44.77186965942383
463,45.14592361450195
464,45.845149993896484
465,42.721126556396484
466,42.14616012573242
467,42.47107696533203
468,40.15576171875
469,42.28014373779297
470,43.25589370727539
471,42.76887893676758
472,41.45333480834961
473,47.525779724121094
474,42.564697265625
475,45.63052749633789
476,47.65607833862305
477,41.85783004760742
478,45.813838958740234
479,43.593727111816406
480,42.18645477294922
481,40.52788543701172
482,43.207393646240234
483,41.56529235839844
484,42.05450439453125
485,42.691741943359375
486,47.4334831237793
487,42.15730285644531
488,45.091548919677734
489,45.16490936279297
490,41.33988952636719
491,41.52485275268555
492,41.676692962646484
493,44.09101486206055
494,44.06707000732422
495,40.74468231201172
496,43.90910339355469
497,42.475807189941406
498,45.491146087646484
499,42.68425369262695
500,42.134239196777344
501,47.582401275634766
502,42.22846221923828
503,48.52701187133789
504,42.9156608581543
505,45.61075210571289
506,46.0429801940918
507,41.803470611572266
508,45.222259521484375
509,49.11650466918945
510,42.50228500366211
511,47.627113342285156
512,46.663448333740234
513,41.68330383300781
514,45.328433990478516
515,45.457401275634766
516,47.92067337036133
517,42.64836883544922
518,41.96006393432617
519,41.163143157958984
520,43.244163513183594
521,43.04987335205078
522,44.4483642578125
523,42.80752182006836
524,42.796756744384766
525,41.80287170410156
526,40.73115158081055
527,45.14018249511719
528,42.897579193115234
529,44.231510162353516
530,43.28807067871094
531,43.62837219238281
532,42.65898895263672
533,45.40093231201172
534,47.157508850097656
535,44.47763442993164
536,42.80339431762695
537,42.6356315612793
538,47.454246520996094
539,42.48794174194336
540,41.96028137207031
541,44.09675216674805
542,43.57080841064453
543,49.97112274169922
544,44.96465301513672
545,50.63041687011719
546,42.988037109375
547,49.12860870361328
548,49.37984085083008
549,45.649410247802734
550,43.0383415222168
551,42.84855651855469
552,48.71253967285156
553,42.71776580810547
554,43.18784713745117
555,47.76287078857422
556,42.12104415893555
557,42.649471282958984
558,51.21841812133789
559,42.77714538574219
560,43.5034294128418
561,41.02916717529297
562,43.718162536621094
563,45.78003692626953
564,44.47187423706055
565,49.01583480834961
566,43.21327209472656
567,43.48515701293945
568,45.44521713256836
569,42.488059997558594
570,48.69553756713867
571,42.087547302246094
572,48.78040313720703
573,46.7173957824707
574,43.2921028137207
575,44.75779342651367
576,44.96360778808594
577,43.199371337890625
578,43.452762603759766
579,41.71567916870117
580,42.81721878051758
581,45.83177185058594
582,45.309600830078125
583,41.340518951416016
584,41.25960922241211
585,46.90235137939453
586,46.55168151855469
587,44.11268615722656
588,41.113826751708984
589,45.34817886352539
590,43.8084602355957
591,44.33346939086914
592,45.8571662902832
593,42.1303596496582
594,45.167762756347656
595,47.445701599121094
596,46.25908660888672
597,45.58123779296875
598,49.72515106201172
599,45.64469528198242
600,46.495487213134766
601,43.812782287597656
602,44.76810073852539
603,46.32544708251953
604,41.449607849121094
605,45.55748748779297
606,42.53721618652344
607,44.3447265625
608,45.349143981933594
609,44.79977798461914
610,42.91129684448242
611,45.00102233886719
612,45.61837387084961
613,42.8307991027832
614,52.3167724609375
615,46.228389739990234
616,45.79627990722656
617,41.967411041259766
618,47.949440002441406
619,42.862667083740234
620,45.377559661865234
621,49.372039794921875
622,46.66225051879883
623,42.4703369140625
624,49.11721420288086
625,43.13410568237305
626,49.92831802368164
627,49.69908905029297
628,48.0678825378418
629,41.09249496459961
630,48.27903747558594
631,41.297752380371094
632,49.43552780151367
633,54.58472442626953
634,50.3797607421875
635,43.41621780395508
636,43.873077392578125
637,46.21586990356445
638,40.740291595458984
639,44.150150299072266
640,41.96863555908203
641,43.59506607055664
642,50.89983367919922
643,49.25638198852539
644,44.562355041503906
645,43.79470443725586
646,43.69559860229492
647,43.65691375732422
648,48.805206298828125
649,45.932289123535156
650,43.56122589111328
651,41.335914611816406
652,49.06623458862305
653,46.653385162353516
654,44.52267837524414
655,47.798912048339844
656,48.010597229003906
657,41.533363342285156
658,50.16501998901367
659,45.40632629394531
660,47.04629135131836
661,43.38612365722656
662,43.93914794921875
663,43.156185150146484
664,48.009986877441406
665,50.70012283325195
666,47.43152618408203
667,40.6285514831543
668,43.4029655456543
669,43.08837127685547
670,41.23577880859375
671,49.56455612182617
672,50.6970329284668
673,45.53693771362305
674,42.93669128417969
675,42.86576461791992
676,44.064483642578125
677,47.05883026123047
678,45.443817138671875
679,42.122859954833984
680,46.804317474365234
681,44.359004974365234
682,43.209190368652344
683,50.73945236206055
684,41.06623077392578
685,44.65597915649414
686,49.80582809448242
687,46.62910079956055
688,43.493309020996094
689,44.85272979736328
690,47.172733306884766
691,46.04792785644531
692,50.30066680908203
693,50.40745544433594
694,40.49851989746094
695,46.376705169677734
696,46.425682067871094
697,46.846527099609375
698,45.163055419921875
699,45.38075637817383
700,49.97053909301758
701,45.176246643066406
702,48.72279739379883
703,43.00313186645508
704,44.34560012817383
705,44.19783401489258
706,49.29176712036133
707,47.01847457885742
708,43.71015167236328
709,48.035057067871094
710,47.40386962890625
711,48.463043212890625
712,48.483482360839844
713,42.929710388183594
714,44.831600189208984
715,41.50090026855469
716,45.225616455078125
717,45.416107177734375
718,41.34862518310547
719,42.23185348510742
720,46.40685272216797
721,48.87202453613281
722,46.31180953979492
723,48.97319793701172
724,50.62921142578125
725,46.61624526977539
726,43.330039978027344
727,46.672882080078125
728,49.45051574707031
729,47.40660858154297
730,46.753658294677734
731,46.4660530090332
732,49.20521926879883
733,48.790321350097656
734,53.24595260620117
735,51.35285568237305
736,46.55027770996094
737,48.92311477661133
738,47.13395309448242
739,49.37651824951172
740,47.7845344543457
741,53.31497573852539
742,48.021507263183594
743,47.0816535949707
744,47.78594970703125
745,50.07791519165039
746,50.57247543334961
747,45.86360168457031
748,46.280433654785156
749,46.34349822998047
750,48.804779052734375
751,44.01885986328125
752,53.44837951660156
753,44.881378173828125
754,48.83892822265625
755,48.22334671020508
756,42.47895050048828
757,48.9342041015625
758,47.25447082519531
759,45.694698333740234
760,42.26214599609375
761,47.92526626586914
762,52.054805755615234
763,46.65630340576172
764,50.432979583740234
765,45.82088088989258
766,46.4874153137207
767,50.59367370605469
768,42.334495544433594
769,48.638126373291016
770,48.60993576049805
771,49.024436950683594
772,45.9226188659668
773,41.67436981201172
774,51.476497650146484
775,46.257389068603516
776,44.3922119140625
777,47.710968017578125
778,55.6959342956543
779,48.67723846435547
780,47.13227081298828
781,46.60493469238281
782,47.9769287109375
783,44.16893005371094
784,50.1343879699707
785,46.57403564453125
786,48.89921188354492
787,54.87601089477539
788,45.27524185180664
789,45.95655822753906
790,47.18464660644531
791,47.35810089111328
792,50.059627532958984
793,46.43178939819336
794,45.881439208984375
795,46.55842971801758
796,44.484798431396484
797,43.779449462890625
798,51.19804000854492
799,50.507171630859375
800,50.13151931762695
801,48.680824279785156
802,49.22590637207031
803,42.32392883300781
804,44.21702575683594
805,51.17939376831055
806,46.8736686706543
807,46.65953826904297
808,44.886199951171875
809,50.463069915771484
810,50.76142501831055
811,46.26720428466797
812,48.73260498046875
813,47.59128952026367
814,47.86625289916992
815,46.41569137573242
816,52.0584716796875
817,51.14459991455078
818,50.06485366821289
819,47.30894470214844
820,47.58539962768555
821,50.02093505859375
822,48.532291412353516
823,50.729644775390625
824,48.36579513549805
825,48.598182678222656
826,49.29935073852539
827,51.480403900146484
828,47.00703811645508
829,51.19657897949219
830,45.09928894042969
831,47.727352142333984
832,47.75952911376953
833,53.20143127441406
834,47.132686614990234
835,48.675514221191406
836,48.38887405395508
837,51.328269958496094
838,48.326622009277344
839,44.23667526245117
840,54.35288619995117
841,42.86836242675781
842,46.29489517211914
843,46.407684326171875
844,47.18783187866211
845,50.240360260009766
846,54.44416427612305
847,48.18177032470703
848,49.64126968383789
849,45.71513748168945
850,45.757686614990234
851,41.39924621582031
852,53.757198333740234
853,50.58976364135742
854,44.93994140625
855,47.77928161621094
856,45.97150421142578
857,46.09454345703125
858,46.89086151123047
859,48.61326217651367
860,50.91219711303711
861,48.20767593383789
862,46.159507751464844
863,49.54228591918945
864,46.665897369384766
865,41.90167999267578
866,48.26487731933594
867,52.397010803222656
868,49.64634323120117
869,46.744606018066406
870,50.39796447753906
871,47.84384536743164
872,48.88651657104492
873,47.7091064453125
874,46.00022888183594
875,48.3965950012207
876,51.7530632019043
877,48.24977493286133
878,49.853111267089844
879,51.6273193359375
880,48.13492202758789
881,49.276100158691406
882,44.55547332763672
883,47.612979888916016
884,48.11244583129883
885,45.06692123413086
886,45.261436462402344
887,47.44775390625
888,46.174896240234375
889,45.25129318237305
890,49.01950454711914
891,47.69261169433594
892,46.88001251220703
893,52.555694580078125
894,49.4521484375
895,52.89192199707031
896,53.55672073364258
897,52.309207916259766
898,49.024513244628906
899,49.7215576171875
900,46.783748626708984
901,48.19011306762695
902,43.94066619873047
903,44.90266418457031
904,45.19856643676758
905,59.50524139404297
906,46.77375411987305
907,46.73443603515625
908,48.04148864746094
909,50.383872985839844
910,44.5212516784668
911,48.56079864501953
912,45.473106384277344
913,53.073455810546875
914,46.77328872680664
915,48.50925827026367
916,49.79696273803711
917,46.297542572021484
918,53.46458435058594
919,50.07701110839844
920,56.04925537109375
921,46.58964157104492
922,47.138431549072266
923,47.93003845214844
924,50.260318756103516
925,49.48333740234375
926,47.76551818847656
927,48.80305480957031
928,50.67729949951172
929,53.923851013183594
930,46.56175231933594
931,52.28925323486328
932,51.68485641479492
933,47.2976188659668
934,53.3829460144043
935,57.64277648925781
936,47.65637969970703
937,51.88811492919922
938,48.23923110961914
939,49.24636459350586
940,52.44491958618164
941,47.92927169799805
942,47.22563934326172
943,47.628238677978516
944,49.56714630126953
945,44.6174201965332
946,47.94943618774414
947,54.64505386352539
948,54.37630844116211
949,50.93052673339844
950,50.60341262817383
951,52.69899368286133
952,51.26962661743164
953,51.19309616088867
954,52.029541015625
955,54.958274841308594
956,53.64437484741211
957,54.329471588134766
958,50.77505874633789
959,52.76531982421875
960,55.34794235229492
961,45.39807891845703
962,51.349510192871094
963,47.306678771972656
964,52.952850341796875
965,51.8760986328125
966,47.834373474121094
967,47.69646453857422
968,51.978885650634766
969,44.838722229003906
970,57.648990631103516
971,52.98881530761719
972,50.722389221191406
973,52.77745056152344
974,59.422698974609375
975,49.00151824951172
976,51.00264358520508
977,49.24382781982422
978,50.09235382080078
979,48.1124153137207
980,52.53678894042969
981,55.72838592529297
982,50.707637786865234
983,59.656837463378906
984,54.112754821777344
985,47.99277877807617
986,46.53615951538086
987,52.137752532958984
988,57.253211975097656
989,48.641239166259766
990,49.303321838378906
991,54.68147277832031
992,51.61918640136719
993,46.741912841796875
994,51.262306213378906
995,49.14140319824219
996,49.55717468261719
997,55.41867446899414
998,50.880088806152344
999,52.57609939575195
1000,52.193058013916016
1001,51.30978012084961
1002,54.937320709228516
1003,51.07215881347656
1004,56.65647506713867
1005,53.762664794921875
1006,51.98143005371094
1007,54.97072982788086
1008,52.26027297973633
1009,49.68006134033203
1010,55.564388275146484
1011,51.3911018371582
1012,52.94674301147461
1013,51.929176330566406
1014,51.477481842041016
1015,50.86402893066406
1016,52.3076057434082
1017,51.39458465576172
1018,51.470184326171875
1019,52.8942985534668
1020,49.12628173828125
1021,46.7341423034668
1022,50.7630500793457
1023,54.50792694091797
1024,57.35248947143555
1025,56.37041091918945
1026,51.67781066894531
1027,51.15813446044922
1028,51.07952880859375
1029,51.589115142822266
1030,53.37692642211914
1031,49.027626037597656
1032,53.142005920410156
1033,55.2236328125
1034,47.065155029296875
1035,51.795570373535156
1036,50.28242874145508
1037,51.14888381958008
1038,57.41900634765625
1039,55.166500091552734
1040,53.757511138916016
1041,52.49267578125
1042,55.05262756347656
1043,60.8918342590332
1044,56.25540542602539
1045,48.225547790527344
1046,53.41154861450195
1047,50.90313720703125
1048,53.232357025146484
1049,47.37232208251953
1050,50.59855270385742
1051,45.71540069580078
1052,48.53357696533203
1053,49.16458511352539
1054,51.602577209472656
1055,47.24275588989258
1056,48.92264938354492
1057,47.2844352722168
1058,49.8202018737793
1059,52.456199645996094
1060,47.465911865234375
1061,59.340354919433594
1062,59.27985382080078
1063,51.57826232910156
1064,52.431190490722656
1065,51.3590202331543
1066,46.58119583129883
1067,45.174903869628906
1068,56.36821746826172
1069,50.32023620605469
1070,55.289215087890625
1071,49.70827865600586
1072,54.26004409790039
1073,54.654911041259766
1074,53.560977935791016
1075,54.70457077026367
1076,47.83351135253906
1077,57.873924255371094
1078,56.40980911254883
1079,51.60966491699219
1080,60.24083709716797
1081,48.137699127197266
1082,53.191688537597656
1083,50.78496170043945
1084,50.35988235473633
1085,46.55739212036133
1086,49.4171257019043
1087,53.424076080322266
1088,49.28750228881836
1089,49.15056610107422
1090,55.416839599609375
1091,55.218658447265625
1092,50.47953414916992
1093,49.1116828918457
1094,51.009178161621094
1095,50.280662536621094
1096,53.294620513916016
1097,52.845375061035156
1098,49.183780670166016
1099,49.7242317199707
1100,46.872772216796875
1101,51.72461700439453
1102,49.807350158691406
1103,53.13348388671875
1104,55.08864974975586
1105,50.528594970703125
1106,53.11448287963867
1107,48.776039123535156
1108,52.49517822265625
1109,48.32980728149414
1110,52.855838775634766
1111,50.93812942504883
1112,55.92190170288086
1113,54.03287124633789
1114,54.25149154663086
1115,52.7103271484375
1116,56.267120361328125
1117,55.46415328979492
1118,53.80756378173828
1119,56.1223258972168
1120,49.332191467285156
1121,50.87190246582031
1122,62.367122650146484
1123,57.709869384765625
1124,49.245582580566406
1125,52.452518463134766
1126,52.17169952392578
1127,56.7215576171875
1128,54.62461853027344
1129,50.881587982177734
1130,55.61246871948242
1131,52.44608688354492
1132,57.041561126708984
1133,50.42042541503906
1134,58.58225631713867
1135,53.359375
1136,55.27173614501953
1137,50.10480499267578
1138,48.40199661254883
1139,58.388729095458984
1140,53.25705337524414
1141,50.57636260986328
1142,60.104312896728516
1143,54.92289352416992
1144,55.83070755004883
1145,56.937034606933594
1146,49.397193908691406
1147,51.29795837402344
1148,49.94322967529297
1149,54.190547943115234
1150,56.79407501220703
1151,54.411865234375
1152,50.902565002441406
1153,51.38725662231445
1154,58.5823974609375
1155,49.9450569152832
1156,58.56269836425781
1157,62.441619873046875
1158,59.084476470947266
1159,48.8463020324707
1160,48.15891647338867
1161,51.750423431396484
1162,56.49911880493164
1163,53.06947326660156
1164,52.22709274291992
1165,54.63695526123047
1166,56.487754821777344
1167,55.2114143371582
1168,56.33499526977539
1169,55.59288024902344
1170,62.023860931396484
1171,66.57205200195312
1172,55.72905349731445
1173,49.37684631347656
1174,50.703155517578125
1175,49.06326675415039
1176,54.88319396972656
1177,52.18548583984375
1178,49.889007568359375
1179,58.30543899536133
1180,57.9893684387207
1181,53.94292449951172
1182,53.62184143066406
1183,50.022483825683594
1184,53.52930450439453
1185,51.64576721191406
1186,54.97821044921875
1187,54.91368103027344
1188,60.91386032104492
1189,52.948482513427734
1190,53.17436981201172
1191,52.69593048095703
1192,51.053558349609375
1193,49.71913528442383
1194,51.75462341308594
1195,53.24361801147461
1196,56.15251922607422
1197,56.305686950683594
1198,52.647953033447266
1199,60.861114501953125
1200,51.366973876953125
1201,56.1668586730957
1202,55.68284606933594
1203,54.175270080566406
1204,62.02619552612305
1205,52.75794219970703
1206,49.62382125854492
1207,49.90687561035156
1208,52.57905960083008
1209,50.212074279785156
1210,51.288238525390625
1211,57.4174690246582
1212,50.86384582519531
1213,59.010005950927734
1214,49.57069396972656
1215,55.4200325012207
1216,53.156044006347656
1217,54.36600112915039
1218,53.42244338989258
1219,56.1926155090332
1220,58.11653518676758
1221,57.80783462524414
1222,53.210689544677734
1223,49.6926383972168
1224,53.48387908935547
1225,50.11792755126953
1226,49.956546783447266
1227,51.30191421508789
1228,57.702476501464844
1229,51.589019775390625
1230,57.9046630859375
1231,55.18140411376953
1232,58.6989860534668
1233,52.89826583862305
1234,59.243587493896484
1235,53.9987678527832
1236,51.95147705078125
1237,50.438438415527344
1238,50.53215026855469
1239,52.67869186401367
1240,48.186500549316406
1241,49.820465087890625
1242,56.562095642089844
1243,54.55727005004883
1244,51.96489334106445
1245,48.733177185058594
1246,51.61418914794922
1247,59.93791961669922
1248,59.30058288574219
1249,54.28860855102539
1250,58.78810501098633
1251,54.39963912963867
1252,55.12922668457031
1253,49.084224700927734
1254,50.61241912841797
1255,59.446292877197266
1256,59.49225616455078
1257,55.60218811035156
1258,53.1666259765625
1259,51.85372543334961
1260,52.09938430786133
1261,49.87163543701172
1262,57.21043014526367
1263,54.08657455444336
1264,59.255985260009766
1265,58.73588180541992
1266,58.81424331665039
1267,53.470489501953125
1268,54.66445541381836
1269,56.90619659423828
1270,68.24028015136719
1271,60.74711608886719
1272,60.60188293457031
1273,53.99928665161133
1274,51.992679595947266
1275,56.042686462402344
1276,53.893436431884766
1277,47.341983795166016
1278,52.437156677246094
1279,57.1759147644043
1280,56.49224090576172
1281,54.502376556396484
1282,54.20047378540039
1283,54.7136116027832
1284,51.139339447021484
1285,60.89593505859375
1286,57.554954528808594
1287,51.52703857421875
1288,57.978431701660156
1289,51.236026763916016
1290,53.15666961669922
1291,51.01638412475586
1292,52.23846435546875
1293,64.72183990478516
1294,56.89849853515625
1295,55.75248336791992
1296,57.95925521850586
1297,54.421443939208984
1298,53.78464126586914
1299,53.683040618896484
1300,53.504085540771484
1301,58.39455795288086
1302,48.34088134765625
1303,54.96672439575195
1304,54.87490463256836
1305,52.43022537231445
1306,53.21998977661133
1307,59.82693099975586
1308,58.01572036743164
1309,53.96595001220703
1310,55.11827087402344
1311,48.606929779052734
1312,66.73190307617188
1313,49.369083404541016
1314,64.74980926513672
1315,60.16481018066406
1316,58.26707077026367
1317,48.69971466064453
1318,49.405303955078125
1319,51.55110549926758
1320,51.20578384399414
1321,58.01212692260742
1322,61.792633056640625
1323,58.09223175048828
1324,54.31205368041992
1325,56.36054611206055
1326,50.6554069519043
1327,51.65336608886719
1328,50.4919548034668
1329,70.98135375976562
1330,55.38614273071289
1331,53.81068801879883
1332,51.16098403930664
1333,51.447078704833984
1334,62.023380279541016
1335,48.00834655761719
1336,56.52656555175781
1337,61.464229583740234
1338,50.87675857543945
1339,52.6341552734375
1340,52.766292572021484
1341,49.888710021972656
1342,58.25407791137695
1343,54.509090423583984
1344,55.626895904541016
1345,53.93547058105469
1346,54.71669006347656
1347,50.551963806152344
1348,57.901451110839844
1349,53.961219787597656
1350,48.3908805847168
1351,51.065277099609375
1352,47.83111572265625
1353,58.50875473022461
1354,56.47077560424805
1355,53.36558151245117
1356,55.94918441772461
1357,60.74720764160156
1358,57.16945266723633
1359,56.0970344543457
1360,51.02302932739258
1361,57.68074035644531
1362,48.87455368041992
